Dissemination Identifier,Original Dissemination Identifier,Action type,Event type,Event timestamp,Amendment indicator,Asset Class,Product name,Cleared,Mandatory clearing indicator,Execution Timestamp,Effective Date,Expiration Date,Maturity date of the underlier,Non-standardized term indicator,Platform identifier,Prime brokerage transaction indicator,Block trade election indicator,Large notional off-facility swap election indicator,Notional amount-Leg 1,Notional amount-Leg 2,Notional currency-Leg 1,Notional currency-Leg 2,Notional quantity-Leg 1,Notional quantity-Leg 2,Total notional quantity-Leg 1,Total notional quantity-Leg 2,Quantity frequency multiplier-Leg 1,Quantity frequency multiplier-Leg 2,Quantity unit of measure-Leg 1,Quantity unit of measure-Leg 2,Quantity frequency-Leg 1,Quantity frequency-Leg 2,Notional amount in effect on associated effective date-Leg 1,Notional amount in effect on associated effective date-Leg 2,Effective date of the notional amount-Leg 1,Effective date of the notional amount-Leg 2,End date of the notional amount-Leg 1,End date of the notional amount-Leg 2,Call amount-Leg 1,Call amount-Leg 2,Call currency-Leg 1,Call currency-Leg 2,Put amount-Leg 1,Put amount-Leg 2,Put currency-Leg 1,Put currency-Leg 2,Exchange rate,Exchange rate basis,First exercise date,Fixed rate-Leg 1,Fixed rate-Leg 2,Option Premium Amount,Option Premium Currency,Price,Price unit of measure,Spread-Leg 1,Spread-Leg 2,Spread currency-Leg 1,Spread currency-Leg 2,Strike Price,Strike price currency/currency pair,Post-priced swap indicator,Price currency,Price notation,Spread notation-Leg 1,Spread notation-Leg 2,Strike price notation,Fixed rate day count convention-leg 1,Fixed rate day count convention-leg 2,Floating rate day count convention-leg 1,Floating rate day count convention-leg 2,Floating rate reset frequency period-leg 1,Floating rate reset frequency period-leg 2,Floating rate reset frequency period multiplier-leg 1,Floating rate reset frequency period multiplier-leg 2,Other payment amount,Fixed rate payment frequency period-Leg 1,Floating rate payment frequency period-Leg 1,Fixed rate payment frequency period-Leg 2,Floating rate payment frequency period-Leg 2,Fixed rate payment frequency period multiplier-Leg 1,Floating rate payment frequency period multiplier-Leg 1,Fixed rate payment frequency period multiplier-Leg 2,Floating rate payment frequency period multiplier-Leg 2,Other payment type,Other payment currency,Settlement currency-Leg 1,Settlement currency-Leg 2,Settlement location-Leg 1,Settlement location-Leg 2,Collateralisation category,Custom basket indicator,Index factor,Underlier ID-Leg 1,Underlier ID-Leg 2,Underlier ID source-Leg 1,Underlying Asset Name,Underlying asset subtype or underlying contract subtype-Leg 1,Underlying asset subtype or underlying contract subtype-Leg 2,Embedded Option type,Option Type,Option Style,Package indicator,Package transaction price,Package transaction price currency,Package transaction price notation,Package transaction spread,Package transaction spread currency,Package transaction spread notation,Physical delivery location-Leg 1,Delivery Type
573706778,,NEWT,TRAD,2023-03-15T21:18:06Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-03-15T21:18:06Z,2023-03-15,9999-12-31,,False,BILT,,,,"4,300","4,300",USD,USD,,,"3,900","3,981",,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,1.0894392,ACCY,,,,,,,False,USD,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,USD,USD,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
573540903,573494508.0,MODI,TRAD,2023-03-15T18:00:48Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-27,,False,BILT,,,,450,,EUR,,,,210,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.1634704644883,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
573545094,573540903.0,MODI,TRAD,2023-03-15T18:03:03Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-27,,False,BILT,,,,5,,EUR,,,,5,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.16344883,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
573494508,572254705.0,MODI,TRAD,2023-03-15T17:37:08Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-27,,False,BILT,,,,650,,EUR,,,,300,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.1666723687567,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
574997230,,NEWT,TRAD,2023-03-16T21:15:01Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-03-16T21:15:01Z,2023-03-16,9999-12-31,,False,BILT,,,,"4,200","4,200",USD,USD,,,"3,900","3,944",,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,1.0640983412674,ACCY,,,,,,,False,USD,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,USD,USD,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
574912551,572385098.0,MODI,TRAD,2023-03-16T20:20:32Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-23T20:24:35Z,2023-01-23,2024-11-25,,False,BILT,,,,"44,000",,USD,,,,"15,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.9351784,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
576176830,572254022.0,MODI,TRAD,2023-03-17T19:45:54Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-18T16:35:47Z,2023-01-18,2024-11-27,,False,BILT,,,,340,,EUR,,,,90,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,3.86362204,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
578625194,574912551.0,MODI,TRAD,2023-03-21T20:18:20Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-23T20:24:35Z,2023-01-23,2024-11-25,,False,BILT,,,,"53,000",,USD,,,,"18,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.9499078,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
578465872,576176830.0,MODI,TRAD,2023-03-21T17:30:59Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-18T16:35:47Z,2023-01-18,2024-11-28,,False,BILT,,,,5,,EUR,,,,5,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,3.862,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
578465912,573545094.0,MODI,TRAD,2023-03-21T17:31:00Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-28,,False,BILT,,,,50,,EUR,,,,20,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.2727246304033,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
578472824,578465912.0,MODI,TRAD,2023-03-21T17:33:25Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-28,,False,BILT,,,,5,,EUR,,,,5,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.16344883,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
579703291,578472824.0,MODI,TRAD,2023-03-22T17:26:17Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-28,,False,BILT,,,,225,,EUR,,,,105,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.1428527971384,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
579710587,579703291.0,MODI,TRAD,2023-03-22T17:28:15Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-28,,False,BILT,,,,5,,EUR,,,,5,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.16344883,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
583516434,583515878.0,MODI,TRAD,2023-03-27T21:16:33Z,True,EQ,Equity:Swap:PriceReturnBasicPerformance:Basket,N,,2023-03-27T21:13:05Z,2023-03-29,2024-03-29,,False,BILT,,,,"200,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.217466382806,SHAS,,0.005,,,,,False,USD,1.0,,3.0,,,,A004,,,,,,,,,,EXPI,,,,1.0,,,USD,,,,,False,,US01626W1018;US0028962076;US01741R1023;US0758961009;US05508R1068;US07556Q8814;US2253101016;US20451N1019;US1468691027;US2358252052,,ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN,,,,OPET,,,False,,,,,,,,
583427564,578625194.0,MODI,TRAD,2023-03-27T20:15:35Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-23T20:24:35Z,2023-01-23,2024-11-25,,False,BILT,,,,"55,000",,USD,,,,"19,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.942646,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
583515878,,NEWT,TRAD,2023-03-27T21:14:44Z,,EQ,Equity:Swap:PriceReturnBasicPerformance:Basket,N,,2023-03-27T21:13:05Z,2023-03-29,2024-04-01,,False,BILT,,,,"1,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.217466382806,SHAS,,0.005,,,,,False,USD,1.0,,3.0,,,,A004,,,,,,,,,,EXPI,,,,1.0,,,USD,,,,,False,,US01626W1018;US0028962076;US01741R1023;US0758961009;US05508R1068;US07556Q8814;US2253101016;US20451N1019;US1468691027;US2358252052,,ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN,,,,OPET,,,False,,,,,,,,
584637191,583427564.0,MODI,TRAD,2023-03-28T20:25:23Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-23T20:24:35Z,2023-01-23,2024-11-25,,False,BILT,,,,"42,000",,USD,,,,"14,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.941911,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
585846038,584637191.0,MODI,TRAD,2023-03-29T20:19:03Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-23T20:24:35Z,2023-01-23,2024-11-25,,False,BILT,,,,"42,000",,USD,,,,"14,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.9417052,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
587046339,585846038.0,MODI,TRAD,2023-03-30T20:23:54Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-23T20:24:35Z,2023-01-23,2024-11-25,,False,BILT,,,,"9,800",,USD,,,,"3,300",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.9490552,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
587180475,,NEWT,TRAD,2023-03-30T23:41:55Z,,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2023-03-28T22:05:52Z,2023-03-30,2025-04-01,,False,XXXX,,,,"8,000",,USD,,,,"10,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,0.78554973,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
587180515,,NEWT,TRAD,2023-03-30T23:46:05Z,,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2023-03-28T22:05:52Z,2023-03-30,2025-04-01,,False,XXXX,,,,"3,300",,USD,,,,"4,200",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,0.782735492,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
588223077,,NEWT,TRAD,2023-03-31T20:23:50Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-03-31T17:59:48Z,2023-03-31,2024-11-25,,False,BILT,,,,"8,000",,USD,,,,"17,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,0.4798321302654,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
588223090,587046339.0,MODI,TRAD,2023-03-31T20:23:50Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-23T20:24:35Z,2023-01-23,2024-11-25,,False,BILT,,,,5,,USD,,,,5,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.94,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
588401475,587180515.0,MODI,TRAD,2023-03-31T23:33:08Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2023-03-28T22:05:52Z,2023-03-30,2025-04-01,,False,XXXX,,,,"2,600",,USD,,,,"3,400",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,0.772201752,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
588401056,587180475.0,MODI,TRAD,2023-03-31T23:37:49Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2023-03-28T22:05:52Z,2023-03-30,2025-04-01,,False,XXXX,,,,"6,400",,USD,,,,"8,100",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,0.786917544,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
589498755,588223077.0,MODI,TRAD,2023-04-03T20:21:00Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-03-31T17:59:48Z,2023-03-31,2024-11-25,,False,BILT,,,,"8,100",,USD,,,,"17,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,0.4806956409255,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
590714310,589498755.0,MODI,TRAD,2023-04-04T20:20:18Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-03-31T17:59:48Z,2023-03-31,2024-11-25,,False,BILT,,,,"2,200",,USD,,,,"4,500",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,0.4865038355331,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
591472617,590714310.0,MODI,TRAD,2023-04-05T20:26:50Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-03-31T17:59:48Z,2023-03-31,2024-11-25,,False,BILT,,,,"2,200",,USD,,,,"4,500",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,0.4883369866551,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
592248555,588223090.0,MODI,TRAD,2023-04-06T20:16:30Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-23T20:24:35Z,2023-01-23,2024-11-25,,False,BILT,,,,"27,000",,USD,,,,"9,200",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.9315034,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
592248562,591472617.0,MODI,TRAD,2023-04-06T20:16:31Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-03-31T17:59:48Z,2023-03-31,2024-11-25,,False,BILT,,,,5,,USD,,,,5,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,0.48240819,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
593190120,592248555.0,MODI,TRAD,2023-04-10T20:21:24Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-23T20:24:35Z,2023-01-23,2024-11-25,,False,BILT,,,,"110,000",,USD,,,,"37,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.9887158,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
594520187,485218008.0,MODI,TRAD,2023-04-11T20:51:49Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2022-10-03T19:59:55Z,2022-10-03,2024-03-28,,False,BILT,,,,"310,000",,USD,,,,"51,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,6.05551514532,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
594459478,593190120.0,MODI,TRAD,2023-04-11T20:16:43Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-23T20:24:35Z,2023-01-23,2024-11-25,,False,BILT,,,,"110,000",,USD,,,,"37,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.9885394,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
593319476,588401475.0,MODI,TRAD,2023-04-10T23:39:11Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2023-03-28T22:05:52Z,2023-03-30,2025-04-01,,False,XXXX,,,,"1,800",,USD,,,,"2,300",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,0.798583268,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
593320286,588401056.0,MODI,TRAD,2023-04-10T23:58:33Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2023-03-28T22:05:52Z,2023-03-30,2025-04-01,,False,XXXX,,,,"4,300",,USD,,,,"5,400",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,0.789566701,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
595755523,594459478.0,MODI,TRAD,2023-04-12T20:27:58Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-23T20:24:35Z,2023-01-23,2024-11-25,,False,BILT,,,,"110,000",,USD,,,,"36,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,3.0213792,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
597017798,594520187.0,MODI,TRAD,2023-04-13T20:51:34Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2022-10-03T19:59:55Z,2022-10-03,2024-03-28,,False,BILT,,,,"580,000",,USD,,,,"97,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,5.99539861744,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
597032545,,NEWT,TRAD,2023-04-13T21:05:37Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-04-13T21:05:37Z,2023-04-13,9999-12-31,,False,BILT,,,,"5,200","5,200",USD,USD,,,"20,000","20,077",,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,0.258590730079,ACCY,,,,,,,False,USD,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,USD,USD,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
596763852,,NEWT,TRAD,2023-04-13T16:10:20Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-04-13T16:10:20Z,2023-04-17,2023-11-06,,False,BILT,,,,790,790,EUR,EUR,,,"3,300",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,0.2428936878488,ACCY,,0.0016,,,,,False,EUR,1.0,,3.0,,,,,,,MNTH,,1.0,,,,,MNTH,,,,1.0,,,EUR,EUR,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
596797391,579710587.0,MODI,TRAD,2023-04-13T16:25:28Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-28,,False,BILT,,,,"1,200",,EUR,,,,575,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.0869492793712,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
596825490,596797391.0,MODI,TRAD,2023-04-13T16:34:53Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-28,,False,BILT,,,,895,,EUR,,,,415,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.1670617895461,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
596830989,596825490.0,MODI,TRAD,2023-04-13T16:36:10Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-28,,False,BILT,,,,5,,EUR,,,,5,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.16344883,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
598283748,597017798.0,MODI,TRAD,2023-04-14T20:51:45Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2022-10-03T19:59:55Z,2022-10-03,2024-03-28,,False,BILT,,,,"640,000",,USD,,,,"110,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,6.01816640782,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
598225028,595755523.0,MODI,TRAD,2023-04-14T20:18:20Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-23T20:24:35Z,2023-01-23,2024-11-25,,False,BILT,,,,"130,000",,USD,,,,"44,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.9217132,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
598057737,578465872.0,MODI,TRAD,2023-04-14T16:27:02Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-18T16:35:47Z,2023-01-18,2024-11-28,,False,BILT,,,,480,,EUR,,,,125,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,3.87095984,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
599474946,598225028.0,MODI,TRAD,2023-04-17T20:27:18Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-23T20:24:35Z,2023-01-23,2024-11-25,,False,BILT,,,,"120,000",,USD,,,,"42,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.8601202,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
599251586,598057737.0,MODI,TRAD,2023-04-17T16:10:55Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-18T16:35:47Z,2023-01-18,2024-11-28,,False,BILT,,,,"2,800",,EUR,,,,725,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,3.86207724,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
600758855,546354216.0,MODI,TRAD,2023-04-18T20:36:48Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-03T20:59:31Z,2021-12-03,2024-01-03,,False,BILT,,,,"3,000,000",,USD,,,,"170,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,17.5891365,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
